"dataa","flt01","f0104","f0509","f1014","f1519","f2029","f3039","f4049","f5059","f6069","f7079","fmm80","f1019","f2059","f6079"
2002-01-01,0.0106159460356077,0.00305954342198164,0.0026005201040208,0.00413052457662123,0.0050251256281407,0.0153741804205291,0.0271629778672032,0.0338894681960375,0.0375997939737317,0.0673459244532803,0.0878238936023848,0.151435266549502,0.00457475566645872,0.0280431815361707,0.0779964221824687
2002-02-01,0.00905840286054827,0.00241152317017532,0.00207421064761466,0.00252951096121417,0.0118993135011442,0.0136760198066494,0.0277185501066098,0.0347129506008011,0.0416445623342175,0.0565990483345855,0.0902761104441777,0.146013735443416,0.00702216370419135,0.0289527985555842,0.0737925962245648
2002-03-01,0.010849539406346,0.00226231547989367,0.00224032586558045,0.00361881785283474,0.0046882325363338,0.015552099533437,0.0257352941176471,0.0346579025993427,0.0412048877522023,0.0585207260904904,0.0995297805642633,0.160412757973734,0.00411255411255411,0.0288920056100982,0.0793988562308818
2002-04-01,0.00709330423259802,0.00262272367379256,0.00166512488436633,0.00126742712294043,0.00736738703339882,0.0133570792520036,0.027579493835172,0.0364511691884457,0.0388446215139442,0.0641627543035994,0.0884074941451991,0.142906815020862,0.00408812173518056,0.0285344757901544,0.0766903645439419
2002-05-01,0.00764879804602134,0.0017776987689436,0.00160628234874175,0.0037910699241786,0.0046972860125261,0.015979081929111,0.0218438805011243,0.0325008552856654,0.0458015267175573,0.0561304484164315,0.0886410331670091,0.140427072023163,0.0041958041958042,0.0283171521035599,0.0729229836264403
2002-06-01,0.00723800255458914,0.00242186072016085,0.00241097922848665,0.00469483568075117,0.00706713780918728,0.0113768961493582,0.0261037705446342,0.0305647840531561,0.0413570274636511,0.0584161397169527,0.0903614457831325,0.138969873663751,0.00578168362627197,0.0269072491294714,0.0751469955542808
2002-07-01,0.0067987567987568,0.00223055384177305,0.00243948207918934,0.00301854247520483,0.0105769230769231,0.0125166444740346,0.0245735761780862,0.0384384384384384,0.0436484045755569,0.0639208344477133,0.0915049155533148,0.146443514644351,0.0065924073653103,0.0292081350064907,0.0781209447184012
2002-08-01,0.00830699110490333,0.00225641025641026,0.00307160683432521,0.00648035641960308,0.00886194029850746,0.012937595129376,0.0220588235294118,0.0347752332485157,0.046283691805064,0.0694198125158348,0.105094079853144,0.152239626270954,0.00758725341426404,0.0286697247706422,0.0881396748946418
2002-09-01,0.00901954234174044,0.00228183155012423,0.00151469251741896,0.00252880022478224,0.012573673870334,0.0088539104771274,0.0251450676982592,0.0392836510687464,0.0436750998668442,0.0611169652265543,0.105576739752145,0.147620404673696,0.00671690694626474,0.0286538719634948,0.0844594594594595
2002-10-01,0.0106830122591944,0.00249614955653513,0.00218921032056294,0.00145985401459854,0.00525920360631104,0.011181332036947,0.0250481695568401,0.0377030162412993,0.0465249856404365,0.0643720441408303,0.095008439836026,0.156268053148469,0.00312140627566946,0.029229406554473,0.0803470388532629
2002-11-01,0.0103354646579662,0.00312360553324409,0.00207936232888581,0.00189633375474083,0.00520833333333333,0.0115158007498661,0.0228818800247372,0.0371385083713851,0.0463215258855586,0.0740636440439313,0.106349621113143,0.166258420085732,0.00329188002926116,0.028917084685748,0.0908105177554893
2002-12-01,0.0101875654574883,0.0022503345091838,0.00161453077699294,0.00428515777171796,0.00780487804878049,0.0132900177200236,0.0309515969706948,0.0417090539165819,0.0493150684931507,0.0706033376123235,0.102075154234436,0.163197885695408,0.00584795321637427,0.0330296127562642,0.0873989823406166
2003-01-01,0.0140343941490413,0.00302591764241547,0.002460024600246,0.004510599909788,0.00774443368828654,0.0193697600462561,0.0319148936170213,0.0448151782793588,0.0562870309414088,0.0789551795785099,0.110533159947984,0.179947074389885,0.00607051132383843,0.0374525916561315,0.0957859717216523
2003-02-01,0.0137839039573144,0.00327210530229791,0.00338028169014085,0.00320341697810998,0.00742432895488292,0.0128971374646115,0.0303239145416954,0.0462995440196422,0.0581312410841655,0.0726621049201694,0.111305361305361,0.164810690423163,0.00524282560706402,0.0361281526925699,0.0930626057529611
2003-03-01,0.0121885157096425,0.00202912389591788,0.00281293952180028,0.00477099236641221,0.00968783638320775,0.0121691512017037,0.0248532965136348,0.0395634379263302,0.0516414607156031,0.0777049180327869,0.117446544778432,0.173749143248801,0.00708143651997977,0.0311152447788957,0.0981360522542616
2003-04-01,0.00777844833366861,0.00246844581062829,0.0018896447467876,0.00122599100939926,0.00575263662511985,0.0123565754633716,0.0276260841631866,0.0396877033181522,0.0515182531559195,0.0748416810592976,0.100806451612903,0.151667715544368,0.00330906684315023,0.0320364304545818,0.0882680011120378
2003-05-01,0.00917381391814135,0.00240435314464082,0.00158061116965227,0.00492797573919636,0.00697026022304833,0.0137139658550238,0.0261575466025256,0.03708063566804,0.0530947491933118,0.0718849840255591,0.100565237870937,0.145925110132159,0.0058455114822547,0.0323216109732964,0.0871032241939515
2003-06-01,0.00900435879788942,0.00183548896572331,0.00215338744409475,0.00304761904761905,0.00747581354441513,0.0138461538461538,0.0215887074453363,0.0319148936170213,0.0480795057749127,0.0696479054227705,0.0941792020928712,0.150180319422978,0.00510308226168606,0.0287209770500604,0.0829205001179524
2003-07-01,0.0102902688555793,0.00232198142414861,0.00135340889866351,0.00366434591425431,0.00707269155206287,0.00984206912336919,0.0259416313295086,0.0353826850690088,0.0462484624846248,0.065127970749543,0.0884660651235779,0.143092492351141,0.00530906332954115,0.0289749208668128,0.0776862993455774
2003-08-01,0.0101996527777778,0.00263920513351273,0.00278312995076001,0.00682128240109141,0.012518054886856,0.0155271043312449,0.0283278327832783,0.0352973119739343,0.0513541134389372,0.0726102941176471,0.0930378423583525,0.166496163682864,0.00958840037418148,0.0329441760601181,0.0833059660645867
2003-09-01,0.0120521984872413,0.00223297357647934,0.00232693426410704,0.00605274535235625,0.00508905852417303,0.0146936512337122,0.0238095238095238,0.0327455919395466,0.050615961435458,0.072495183044316,0.100086843247937,0.166412213740458,0.00561009817671809,0.0306944444444444,0.0870061657912765
2003-10-01,0.00960161711446138,0.00236779794790845,0.00191901746305891,0.003470715835141,0.00839014158363922,0.0126396237507349,0.0262751159196291,0.0363311494937463,0.0528803545051699,0.0698260650365515,0.107343364024253,0.168038226705601,0.0056980056980057,0.0320627802690583,0.089667458432304
2003-11-01,0.0112475315531897,0.0023117036718456,0.00196347928529354,0.00219587176108915,0.00529380624669137,0.0117067159581023,0.0262991128010139,0.0427295918367347,0.0551108374384236,0.0793956043956044,0.101153940584336,0.158187134502924,0.00360057609217475,0.0339433755670264,0.0908855179566965
2003-12-01,0.0119551915654711,0.00313646585394721,0.00336487907465825,0.00778032036613272,0.0115766262403528,0.014251061249242,0.0368055555555556,0.042156862745098,0.0563741191543882,0.0710982658959538,0.100905562742561,0.161437709412123,0.00950237559389847,0.0370550161812298,0.0868259385665529
2004-01-01,0.0159076051427326,0.00281116030641647,0.00290467388434117,0.00431034482758621,0.00909642207398423,0.0176377952755906,0.0312605042016807,0.0414141414141414,0.0598373983739837,0.0788281485955905,0.102727032036007,0.166418576957428,0.00656205420827389,0.0373923739237392,0.0915632054176072
2004-02-01,0.0135903138127008,0.00243672378556831,0.00180234304595975,0.00521134916039375,0.00476758045292014,0.0142063001852996,0.0301837270341207,0.0439310120403514,0.0569681364660444,0.0716927453769559,0.110418743768694,0.167609407561774,0.00499265785609398,0.0360981870688272,0.0923342633187193
2004-03-01,0.0118444932658325,0.002636783124588,0.00209253661939084,0.00439753737906772,0.00712060525144637,0.0126008064516129,0.0235055136390017,0.0400943396226415,0.0460205739036275,0.0671708185053381,0.0909275834011391,0.144606144606145,0.0057509400575094,0.0301379310344828,0.079579260518487
2004-04-01,0.00901300236406619,0.00261689626228213,0.00340408490188226,0.00547302580140735,0.00462249614791988,0.0106358904729577,0.023539421440726,0.0388349514563107,0.0415057915057915,0.0538886695617844,0.0843130668458179,0.137951334379906,0.00504462553356616,0.028233208837121,0.0703266787658802
2004-05-01,0.00851342501637197,0.00219819658158001,0.00220264317180617,0.00551832873472605,0.00761828388131516,0.015603487838458,0.021948608137045,0.0365175972479492,0.0477858393795347,0.0673414583763685,0.0946412352406903,0.144234632382483,0.00655933214072749,0.0301827347195967,0.0818673883626522
2004-06-01,0.00890668898320282,0.00251900918971871,0.00263355906696764,0.00422297297297297,0.0072463768115942,0.0165882644218866,0.0245381062355658,0.0386486486486486,0.049238578680203,0.0658089010757224,0.0905562742561449,0.159551986475063,0.00572761985574883,0.0322921481872813,0.0789992119779354
2004-07-01,0.00849134903913682,0.00162510791732263,0.0022957719533193,0.00628084342754599,0.00698649278062413,0.0130102040816327,0.0281409891984082,0.0440528634361234,0.0526717557251908,0.0696496411988181,0.0954310980103169,0.152943516308671,0.00662705667276051,0.0344666666666667,0.0834153059216998
