"dataa","flt01","f0104","f0509","f1014","f1519","f2029","f3039","f4049","f5059","f6069","f7079","fmm80","f1019","f2059","f6079"
"2003-11-01",642.648169252804,269.675312462599,74.462960885956,32.1071845053998,25.0602598573841,25.9165632379355,30.6750292532873,43.5124962330195,80.1804412149864,168.449024702244,315.755046428803,521.945506293322,28.5311027102633,38.9710339348133,220.917258310441
"2003-12-01",580.355695603405,246.879924882653,70.7497060948145,31.5967911970997,25.0335011676142,25.9589975742262,29.2874073507883,42.8217988397507,78.6464241572112,163.069147668157,308.373981181358,510.288208697463,28.266542559692,38.2208427590004,214.815818298094
"2004-01-01",509.684331661393,210.247261077907,58.1313447803708,26.6575184692163,23.4975450767066,24.6406745099244,28.3978539336099,40.1377638967888,71.3208918804242,149.563355395247,286.533440611584,477.056381490331,25.0631218782523,36.0209805272039,198.330892331796
"2004-02-01",452.716529854312,194.876382841057,56.0676582874909,27.85715558021,24.6140297470037,25.6121214382227,29.8026166911708,41.3815272648983,72.9283949025856,154.889798971435,292.785555717101,487.87313358988,26.2210964661362,37.2678928360632,203.974340861178
"2004-03-01",588.800265880017,247.662520801187,67.9314812268198,33.1194245838939,30.4926829445261,29.9147554480567,32.4683251471705,44.8394095530317,81.8581493313385,177.33378152424,336.479816105998,572.076863416426,31.7945502916719,41.6115900822314,233.967890927049
"2004-04-01",750.531614181572,290.599355608167,74.9561359048412,35.7032099950809,32.6124147598516,31.1409004950452,32.7381914750242,46.7659140909801,86.5348743226523,191.037971624569,372.505297414342,646.750515973538,34.1446221035816,43.2339015605464,255.600455560471
"2004-05-01",927.408672183743,324.428008098063,85.4236010329818,37.2075018485784,32.3232421211104,31.3746243892152,34.5502815521459,47.5314205119339,85.6728112534253,187.24523154329,362.3763748892,634.326950541899,34.7450750460738,43.8589547725737,249.538956231182
"2004-06-01",944.395036632364,315.107733250367,82.1807783696505,36.3913119093472,31.4681193286659,30.6610859094944,32.6769043374892,47.7735341068219,86.5131268595629,189.311802316334,361.909421395742,620.506940536203,33.9098095922884,43.2617757998245,250.690041509807
"2004-07-01",913.974571858657,292.724976399303,78.9171260758669,34.0854528754084,29.2192029255413,29.4585779567618,33.1692952885753,46.2738098036677,87.6957698370672,189.04560985689,366.614724918002,656.451319468959,31.6330848549502,42.8138109369205,252.163609512789
"2004-08-01",790.761609912593,259.820306874276,74.049446535282,32.1598544165827,27.569687088142,28.2657660294227,31.5355431256083,45.1958059412421,84.4220554801232,183.435273624851,359.911737403357,618.775463839912,29.8470283514744,41.2166439597103,246.136792754748
"2004-09-01",689.422954115323,252.216272157228,74.2393449363734,32.1694186122663,26.1182876205553,26.1810796993937,29.9537392684169,45.1882885805328,84.5677808762457,182.873921411713,351.570555018004,608.44797285013,29.1210036412997,40.0620642133707,242.784354452659
"2004-10-01",608.168100018129,243.893261329777,73.5488929928604,32.5291323599642,25.7926841227152,26.0130244860808,30.4928747535347,44.2039613203633,82.7973084573711,181.517348909119,347.748092711966,593.329586813439,29.135840253766,39.6721718694757,240.529794972702
"2004-11-01",576.018781429365,239.486500254712,72.224953523536,30.3077475981542,24.7277792621366,25.6455556838125,28.8661063287479,42.5179740279187,77.9298052976363,165.88309792057,314.975988678778,544.87076525075,27.4973054622607,37.9981739622266,218.791526664428
"2004-12-01",512.974553854178,221.932417304725,68.6348383781735,29.2495502769443,23.3193642547261,23.4430599253991,27.6168943686207,40.1645401545099,68.4783563880418,147.548734112166,286.639803273213,485.693847041625,26.2630416115807,34.9595512431469,196.889088731402
"2005-01-01",476.443402875622,194.246549701008,57.7273232064819,25.5821884954381,22.3400451807898,23.6208217464937,27.3222093589273,37.9019029742842,66.0795227910153,143.124198295723,279.560773716438,481.523566387999,23.9560284457434,34.241719824041,191.454361724509
"2005-02-01",403.640736779432,163.098538755347,51.6704044377541,24.9291133844943,22.5913679197684,22.8162092459132,25.6290047283222,36.4125344522843,62.8832798439897,134.125984867946,250.972254399525,454.603023149925,23.7565764981283,32.6802464269357,175.506054975966
"2005-03-01",472.884022062745,209.5849400319,68.4241950302956,28.9428150568881,24.2204315702003,24.1440553591838,27.9497386315949,39.9818661940912,66.211983358058,137.945216269236,267.68493998548,474.171630161309,26.5742312565366,35.088515222541,183.879629696816
"2005-04-01",666.823162493808,263.835756538222,74.5512918415507,30.477215385789,25.5412485420044,25.2009240203319,28.295108788937,41.4474781098651,70.6566095315413,148.905027626584,288.547066313446,503.944994392159,28.0013499465642,36.5529329640399,198.333558374714
"2005-05-01",851.812192664266,308.223014781993,85.5365411698925,33.2026067281275,26.6718652432903,26.4069405201645,30.2437863983325,42.7375055521509,75.6936159158495,159.378080488975,311.775280149494,549.507798573235,29.9266011908778,38.5612813972893,213.308601636865
"2005-06-01",926.868519387736,312.69955782586,84.1748421640031,32.5100644535341,25.4014950338672,26.3255615052336,29.6897221855868,43.3974246217133,75.9685538326246,160.078579695318,316.354871930345,582.399988715229,28.9439793462225,38.5713245873775,215.368585150018
"2005-07-01",874.291438389251,290.259637085714,83.2560270202106,31.9082100721223,25.1700448464093,26.4649859679517,30.7005705627368,43.9051168102875,77.8148078493012,167.471465994659,335.259970864168,610.539934157342,28.5279668526941,39.291206478099,226.818507937691
"2005-08-01",741.495469091235,257.303368898278,78.1854038813319,31.1767225997922,24.5032243172301,26.7993715546802,30.2690497822527,43.7738068827199,79.95188782527,172.665726165411,347.699637420449,626.076571054675,27.8289446678568,39.5816887645459,234.558798936264
"2005-09-01",593.797159949907,241.27520758899,75.9950659225584,30.2122202244005,23.5601680275331,23.8850004042918,28.7255472536549,41.1974856011633,75.0186834956524,157.091737985075,319.866985909561,559.454327439118,26.8752254389168,36.8172872842522,214.634515327414
"2005-10-01",535.805735673475,226.977066077909,72.5748573638279,28.7645416619768,20.6000793949387,22.8647629456978,27.1086277671174,39.1083563715663,69.4043339713851,151.317889651773,297.908624470508,538.932016881979,24.668633760963,34.6997160593512,203.119111406023
"2005-11-01",534.19664297937,226.243682012359,72.6730701231528,28.3154992762169,20.9116501674565,22.0338027977276,25.9256041991798,36.8127196245595,67.8985304402759,145.253375713406,287.443347725149,510.914854676552,24.6009777217732,33.3405328771606,195.479887659159
"2005-12-01",483.058921895213,206.36574368417,68.5539600734181,28.4209253868787,21.4347468906164,22.6449881299919,26.209819468758,37.0178745047237,67.2065684299169,142.484141539047,281.855703950377,501.398550001524,24.9157662610569,33.57369523584,191.69583708476
"2006-01-01",424.804722957125,177.776170710869,54.8634815229425,24.5311589651404,20.394669994985,22.266667811382,24.5362197179634,36.6183297005255,62.4965649252812,131.694260513256,268.167186949794,477.839025988302,22.4618480329148,32.3356579899681,179.766292189097
"2006-02-01",376.570296060376,157.405100056441,50.1401604218837,22.8320387853847,18.8015922338903,20.3839067312261,23.4442201221981,33.0589821770933,58.321510568099,120.423777741646,238.782675813995,441.708498053362,20.8155466148763,29.9364390368825,162.103313634606
"2006-03-01",445.487871428537,202.889149564656,67.3465624638221,27.0726862840644,21.1005420496236,21.9044488226986,25.6826749367724,35.9597795800808,61.0501862456012,129.042778644126,252.209134120573,455.866301898025,24.0843933680036,32.1507126682765,172.402833922541
"2006-04-01",582.62155364133,252.341227071593,77.7813405927506,30.8576278828896,22.4397866800026,23.1740767195545,26.5045720813783,38.1307109289762,62.902290078618,131.21903342547,260.041202152108,464.116307898836,26.6438797134017,33.590884407169,176.565574867169
"2006-05-01",787.08882895929,289.966565827032,90.773252078629,37.0460722743827,26.3555588718211,26.8750532962507,29.5964652070415,42.5935001986503,73.3745506249285,152.511696267407,295.835899218066,552.12829304886,31.6925267489355,38.3406847329719,202.957946969092
"2006-06-01",868.425989597475,307.015401304807,95.4811888528898,40.0308136783119,28.4901683089626,29.0564514184757,32.3210019809922,46.8335857838642,80.3452073391191,162.108875075426,333.173620107304,612.727437395797,34.2492110016346,41.8745276810469,222.312915358627
"2006-07-01",883.571208539406,291.12952679104,86.9592309354831,35.7412865448816,27.8515771574848,28.627520278819,32.1436127793239,45.7950972876664,81.8273036231125,170.504665929886,351.473862870428,643.055582538418,31.7885979780069,41.6716611103538,234.172978887704
"2006-08-01",790.455133402129,269.426349704469,79.2883420194349,33.6720952152836,25.6794458464827,26.3400006815007,29.8634757379101,43.889205458511,78.9991475811466,165.019847486694,341.69682341206,640.214700347535,29.6677103049551,39.389248364006,227.157045760335
"2006-09-01",660.313970462993,240.750107425635,74.684604771967,31.4437067003296,23.22590698817,23.9386545097124,27.4467909557517,40.2935325959606,72.4655090650366,154.885647775247,323.002413354067,574.448265154739,27.3263917338119,36.0770480383752,213.992145615416
"2006-10-01",584.957547450913,224.964946269562,72.2357631663926,29.9917038553033,22.5708419890675,22.2709852747221,25.637568122471,37.1255689258466,67.6917037093904,142.806757117118,296.288427101233,542.592044978859,26.273465227145,33.5518710805361,196.775337937675
"2006-11-01",581.59583900953,225.033726269255,71.1748687047548,29.6571288678435,22.0838171609279,22.1938162560712,25.2626364816485,34.9955426078747,63.8178250443303,134.739843234935,278.380231785688,490.133464656297,25.8622918603757,32.3431046184185,185.254967557468
"2006-12-01",540.135489130833,208.299350452091,65.6077223515817,27.592130037637,20.6187396238492,21.2464715375376,23.0012105514246,32.9493534153928,59.1957779158799,125.260495629859,259.230494741924,467.837609703641,24.0977054545186,30.2200092179668,172.381319526272
"2007-01-01",566.748753093614,197.490071857128,57.1688198927885,25.1918121405623,20.7834297021686,21.1833730019997,23.1809568946722,32.7376559899551,57.8297622724771,123.729522279677,252.971951107567,466.342173715635,22.98742372913,30.1316165364032,169.065285954736
"2007-02-01",562.782051547275,194.963462527232,56.3032843998267,24.7963072989737,20.637309337137,20.2339357656805,22.2068563806572,31.877175192331,53.8617490146839,115.250004557137,233.510272926249,438.633978857551,22.7169586616388,28.7177850680051,156.734791097335
"2007-03-01",723.17030715683,262.132342376895,76.2274149377909,32.5457314001503,22.8518526876191,22.3397671048761,24.0208916172462,34.4515331238476,58.6751732557075,123.37479821007,251.263799139944,480.35130267818,27.6999260284219,31.2749248123397,168.238735747708
"2007-04-01",807.276582167255,292.070593013628,81.3732853204905,35.0146501478349,24.5384399888445,23.2517103281173,24.8004516312098,36.5272804377102,61.6529406597807,124.449042692808,263.687521186776,493.728152661687,29.7768457155862,32.7408660893937,173.297837093728
"2007-05-01",839.56714323959,305.406954939887,89.2515979222412,37.4089738836282,27.4301704759606,26.1336979913409,27.6104553288122,39.1796310917116,68.6615975176588,138.614317213546,285.777325395459,543.482241742014,32.418976667004,36.2018132817654,190.246881019812
"2007-06-01",806.526690568492,300.733619144627,87.8635843898635,37.8981249156851,27.8957133890896,28.3486247241998,29.4213353631959,42.7428973521975,77.8194326493359,154.25953364726,323.265661946585,611.869867928404,32.8954373120022,39.707005479318,213.559985745926
"2007-07-01",738.139880865998,280.961498092743,83.1254193205368,35.3618275427028,26.7035673517667,28.642184078855,30.8592853744573,45.1614357402357,82.3421254487871,168.630982114983,362.923792240624,664.493129966411,31.0304274634115,41.4610043597209,236.814024911315
"2007-08-01",663.183279742765,246.609227600058,73.6544689521779,31.4784562058859,24.0845928011556,25.3783704196321,28.3773095243214,41.9802474424888,78.3032027829567,165.151235309492,349.975061214433,641.696864148092,27.778742166562,38.3059195246552,230.020919424428
"2007-09-01",607.679351808691,240.251509404341,74.0607283495914,30.1419524087421,21.6338684366354,23.2726328229929,27.1643405920308,38.0239024100381,69.6993448291211,147.918650121293,314.926760680638,583.03935847949,25.8837369308565,34.9987411158174,206.544027209941
"2007-10-01",567.513500066375,236.853092698668,71.7989292938863,29.6464057058696,21.4304364426571,22.5526238991393,25.3710760246408,36.7143512976524,65.4351077236654,138.395628071334,286.935848790892,541.704651320311,25.5341046675149,33.2916224415577,190.538800754176
"2007-11-01",506.25218419443,215.250277396891,65.2153269211038,28.3593405792098,19.557335992163,21.1394901227956,24.5945558569976,34.2633558633213,60.4329626221482,128.340063646733,266.047857682182,499.548597312067,23.953407000016,31.2500925013268,176.681241387349
"2007-12-01",467.908074356092,197.539966177659,61.5121014535289,26.651944764613,20.3639091241144,21.8529394807181,24.1025933318246,34.3616944119565,61.8701195333689,127.528318677506,264.19348722391,499.42022612855,23.5041845189538,31.6065685598154,175.504080739055
"2008-01-01",296.228805944554,115.813306185616,35.0454753139901,16.452836869817,13.3493723473082,14.6774935028503,16.5551988663698,22.9949996120476,39.1697124073939,79.8769143491064,171.708129873786,314.191177870961,14.9006442704913,21.033041727542,111.990183653734
"2008-02-01",329.162315642743,133.994006318088,45.2298557981861,21.7102443589701,18.2609402020921,18.7356673252472,20.4896248709736,29.0697972316125,49.8490657273446,101.228343101923,209.910830398208,377.086864002727,19.984713722575,26.5828866463161,139.238643597498
"2008-03-01",433.756946676078,190.32225298869,61.5820343231673,26.7295425501765,20.6869655308587,21.3552809983717,23.7816087407018,32.8493548550046,54.8803432796545,113.221277126859,229.270250713855,416.92356453879,23.7060719352964,30.0384683297597,153.812357532419
"2008-04-01",631.294960113527,249.052523977703,73.8105513732495,30.1307380392211,21.3599849171283,22.2216775862821,24.4376572516835,34.4411728256975,58.4585282577104,114.398461088127,232.689711574549,439.405778078827,25.7419056699039,31.4496835190782,155.780223060286
"2008-05-01",808.084571727758,284.862541171585,81.9271940247431,33.2350798465086,22.845733242288,23.1081487474215,25.8858469328895,36.6954611180504,62.4799709215419,123.151237037149,253.059920316866,476.324245687852,28.0359708015216,33.3068778321849,168.604156835153
"2008-06-01",856.140885873294,282.248905580378,84.7639262337722,35.0573576046734,24.1825261167679,24.1484418806424,26.3079011777259,37.9235674229312,66.3437892495481,128.437468323072,269.69095645464,516.243800571497,29.6149401995926,34.6759060207791,177.867426175779
"2008-07-01",853.317631219055,273.26069467381,82.3237553699214,34.7990276769318,24.3611493505016,25.4520632597652,28.2716781477865,39.9541807309149,69.5002277815155,142.327830819821,292.841912171729,567.660705760144,29.5752926281362,36.6276509539527,195.006635155693
"2008-08-01",706.254883554689,242.19749262259,74.6328079793748,31.2788773725761,21.7835110176063,23.7660314957602,27.0398692904366,36.725819098019,68.4725892504307,138.581722843836,288.99500269616,563.113184845084,26.5268357461571,34.8228608969286,191.23348093025
"2008-09-01",624.012952327308,236.891733204116,74.8847183461179,30.7206257214954,21.6581611689074,22.8656386692578,25.9511810983358,36.9385094501784,66.0251487913569,134.118195656238,279.134839954418,531.749949963306,26.1852378905028,33.8795234276491,184.888839170174
"2008-10-01",585.177974742964,232.382551155573,73.7976563875,31.6165755219275,22.1788353864632,22.7592194590877,26.5270377233791,36.515115740701,66.4595387774555,134.173491293631,282.924377340051,540.732584033996,26.8925096720521,33.9723212039392,186.246958864076
"2008-11-01",508.965919160423,203.562544562923,65.63313763112,26.9209796461278,18.9480806165931,20.0834211185772,22.9131332343227,30.9532877966327,56.1756411526697,114.686099446929,236.81729143277,478.686797545631,22.929407007796,29.1535174609962,157.437028752035
"2008-12-01",464.173845952259,183.759319499008,59.0070672090429,25.9115484384173,18.8904145043165,20.0888449498997,22.6223476281358,31.5089578639439,55.1984165865331,113.92650252468,243.348684483243,466.070979163126,22.3958233944396,29.0441870279371,159.225606820181
"2009-01-01",404.281994358504,147.296650624663,47.4381818401101,22.5662952476793,17.8091249956497,19.0786850427825,21.3772264931081,30.1170035582589,52.4931293917178,107.271372042338,227.582783082773,437.639273802461,20.1855955379529,27.7446804688174,149.13059037249
"2009-02-01",375.783456537224,145.604517836621,48.8152820660701,22.6888666878131,18.0654678877266,19.7881646211056,21.9378721524857,30.4865800320359,52.5563005542096,100.835108385403,220.539296112626,426.650507457836,20.3744755523083,28.2254086800383,142.482692366903
"2009-03-01",528.687539702795,211.203553731719,65.8709112314625,29.1538635033516,21.5888740777643,22.7160157157291,25.2848418901602,34.5520751600775,57.8592898859118,113.667126572787,243.933443736792,467.277349648078,25.3659230253192,31.9160511389998,158.989095476431
"2009-04-01",799.710485030845,275.266461802287,69.9589214361469,30.6799837199995,21.7949190816785,22.8031582736602,25.2501880486301,35.3489044411303,58.6472144804645,112.749992054099,245.848371024634,484.022776142017,26.2305788935445,32.2470011092417,159.063891310633
"2009-05-01",989.993219224526,307.828374646074,80.1664725193076,33.5264958823829,24.7626393186132,24.5855590343891,26.6426675107173,37.9607787736797,65.1595655582282,127.223769615614,279.955873788751,550.017756250643,29.1373186812782,34.8904025053219,180.377159313559
"2009-06-01",917.911355112653,284.350222076372,81.1162692440859,33.6955417089566,23.0620163067591,24.7148450497333,26.8237773223894,37.787069661887,65.6476266196586,131.059880339074,287.931650771582,566.649880455881,28.3694129046672,35.0226261588595,185.661758532243
"2009-07-01",838.70206289467,279.227229063175,83.0792398642869,37.2241718903715,26.6742756508901,28.4509268687795,29.6931364163678,40.9992731642967,71.887489472569,141.081926540758,303.920835576348,599.548823851344,31.9395179168075,38.8147458442237,197.762163915034
"2009-08-01",773.010090983995,270.607010715141,88.0277754479362,47.1503540548138,36.6848679909557,40.824790816179,39.5152437170889,49.3855883302092,81.3768193816621,149.632656929551,312.007693978366,596.985897796714,41.9075723925321,49.1034470435615,206.152825820488
"2009-09-01",643.265827261583,251.725213157347,91.1480039781237,48.6335261249402,37.7301584093987,40.372294506838,38.9456970638346,47.8966797897006,78.0604539984241,138.722064075365,288.755276330422,550.996289566442,43.1709556653313,47.9111684669518,190.947530337192
"2009-10-01",577.43493820308,234.155241930529,82.7840782539029,42.986667828262,31.8506337876564,33.1099584248353,33.590788497752,43.4935742667778,69.9567596527969,135.344204037528,278.551225495537,532.242345614409,37.4071849073844,41.6891148931902,185.192222064573
"2009-11-01",549.698165142671,222.235307457867,74.5084007605993,36.286272015828,26.2674892811927,27.6536259085876,28.7293391063419,37.246551880628,62.0898808437891,123.360811021754,264.448731359923,509.885614935378,31.2662525187896,35.8185825696004,172.469920333314
"2009-12-01",486.24141146613,202.744373690748,64.3309969643811,29.7486832300341,22.2670126702401,23.1304942083679,24.5803355279435,32.8621100123336,56.089759345648,112.861062674333,241.6500394884,477.986167983334,25.9996775233796,31.1877610760784,157.688048486427
"2010-01-01",476.6996139419,193.387047947248,57.7207389688462,26.3005251968608,20.8641307645396,23.2023532510866,24.6683879312555,32.1966040934685,52.8557736459679,102.710460146738,217.098221523386,415.339916098912,23.591421529677,30.7671275785573,143.006399507274
"2010-02-01",426.723241650117,177.274986328779,55.2098168221767,24.6208949677859,19.9518440130956,21.2832506407211,22.9865950868322,30.2354590681628,48.952683390709,94.410497166186,199.675481949251,396.250198182284,22.294041912098,28.5643952729126,131.495971950633
"2010-03-01",579.649241690337,256.179153750507,78.6271582466576,33.101606797335,24.6044899138408,24.9414502270981,25.4890824757524,33.6552287821566,54.0121599504655,98.847541250817,208.567524831275,405.531736565552,28.866760590729,32.0936111705289,137.505942916856
"2010-04-01",827.404794643391,308.297771309319,80.7041205431756,34.2433429966331,24.7108300334579,24.3649404318202,25.3335266910419,33.7709742242028,56.4373628392637,102.895889327775,217.567475832061,412.382975454728,29.4931546272967,32.3092625323157,143.300087462791
"2010-05-01",966.784932624785,341.63743535672,88.781016390731,35.0194202680233,25.4849302174893,24.2455276471481,26.7893570613081,34.3464427992343,57.3757192801531,108.820772905209,223.737460571044,439.896432325258,30.2689331485321,32.9638857284,149.312500551335
"2010-06-01",917.517905341403,308.122910023911,83.3138229173179,31.2646963777616,22.3107122648575,23.8359425514199,25.9207658708822,35.413232954123,60.5134044568927,114.981303054144,243.27693128159,469.128165641823,26.8040878277535,33.3823391803374,160.188504988482
"2010-07-01",819.973856267037,273.239241192237,76.7081294778895,29.8113331853068,22.8636006289742,23.4360907509753,27.5640646124968,36.2927178607119,63.5054174548278,121.635711932864,260.89467797408,513.895397360116,26.3501608846809,34.4214629262243,170.715992552621
"2010-08-01",649.883135232597,241.836130638123,77.6198865782476,31.376039763256,22.6551660077124,23.9396152398064,27.8410454016367,37.209526928824,64.7051364826248,122.896769591438,260.232730654882,500.719919819899,27.031513116031,35.0827254156119,171.309155674486
"2010-09-01",572.643679309547,237.610939423679,80.0675519738617,31.7712093412363,22.6188620203622,23.9508767304855,28.5013431226128,39.1476086445512,67.9414961124006,126.136940625639,272.46813314731,530.924708392306,27.2117084806695,36.2759713722184,177.73076505443
"2010-10-01",527.211536697592,233.349376074702,78.603640099602,30.5288901130037,22.0658787298073,23.5388538636366,26.74221018995,36.8647571281433,64.7392284717052,120.739810801778,257.146400316673,500.602212906858,26.3121162747468,34.5813124781102,168.836479140534
"2010-11-01",511.967763106258,229.494940832371,75.3809576868546,30.7363269680335,21.8247350937292,22.3158436929636,26.4163964625835,35.2759918237416,61.6723268710392,117.203813966438,249.160838368805,475.542923534016,26.2953217092151,33.1976438819695,163.733596947056
"2010-12-01",479.585028519256,215.085426889907,72.7305336682316,30.3896447401035,22.1679070865845,22.8250155768193,25.7707676599334,34.6360712216343,60.1740331253848,115.138409175263,251.343611979723,491.366569716988,26.2917550009612,32.7792369043547,163.168246656427
"2011-01-01",422.189487529032,189.121315217665,60.67983893623,27.1742932166388,22.2989147728706,24.253797892707,25.9021181127435,35.3951519364683,61.1154126411083,116.615607720064,265.590313223606,533.266095151418,24.7284170376096,33.7568538244016,168.796443933009
"2011-02-01",384.164760565818,177.363426607309,59.4267283487387,28.5167523547666,21.7210634935678,23.8584256561263,25.5808139226331,34.0491649350374,58.4394361508947,108.27369666561,248.008582655235,501.313382674523,25.1078892634426,32.7628906409881,157.236401170875
"2011-03-01",611.01267667566,255.0263576561,70.6018141560454,31.4939383203331,23.1506390334538,23.9331410736449,25.0616837899918,34.5552934031103,58.9779552845534,109.882860588797,248.14055908114,495.700501198957,27.309243913878,32.8591010955511,158.346063688901
"2011-04-01",968.954115255993,323.405198838401,80.335515061586,31.405068241656,23.0980821138705,22.7016420330721,25.4066852305107,33.4840834977253,56.1809426329719,106.624030267378,242.904231431844,483.640352186366,27.2395228001335,31.8207957464487,154.400281531524
"2011-05-01",1048.64052037913,318.114556498314,84.7157485341087,33.1236454539961,23.2718545020129,22.9227447528792,24.7799268052636,31.9733963508333,56.9115388952989,107.433123256939,238.422112276522,477.983734825353,28.1845667281329,31.4987997829755,153.360398134786
